duration,predictions,gt,predictions_clean,gt_clean
12.28,"As a result, they had a very strong financial liquidity of 3.3 billion riyals, a low leverage of about two times what the EBITDA. But given their strong position, they seemed to be recovering.","As a result, they had a very strong financial liquidity of 3.4 billion <inaudible>, uh, low leverage of two times that EBITDA, but given their strong position things seem to be recovering.",as a result they had a very strong financial liquidity of 3300000000 riyals a low leverage of about 2 times what the ebitda but given their strong position they seemed to be recovering,as a result they had a very strong financial liquidity of 3400000000 low leverage of 2 times that ebitda but given their strong position things seem to be recovering
2.0000625,Let's move forward to slide 12.,Let's move forward to slide 12.,let us move forward to slide 12,let us move forward to slide 12
8.4000625,"So this was the hydra as I mentioned, CCGT product, the BKC portfolio, the shutdown of the coal.","So the disposal of the hydros I mentioned, CCG PTT plants, the B2C portfolio, the shutdown of the coal.",so this was the hydra as i mentioned ccgt product the bkc portfolio the shutdown of the coal,so the disposal of the hydros i mentioned ccg ptt plants the b 2 c portfolio the shutdown of the coal
12.7600625,"JsGo, stronger presence, gain activities, align with the energy transition or poor markets, and I think also with significant number of businesses.","Years ago, stronger presence in activities, um, aligned with the energy transition in our core markets, and, um, I think also a significant number of finishes.",jsgo stronger presence gain activities align with the energy transition or poor markets and i think also with significant number of businesses,years ago stronger presence in activities aligned with the energy transition in our core markets and i think also a significant number of finishes
2.6200625,So this really fits well with our strategy.,So this really fits well with our strategy.,so this really fits well with our strategy,so this really fits well with our strategy
5.40025,"I'm not asking you to play the C&B, but just trying to understand with the potential here.",I'm not asking you a preview of the CMD but just trying to understand what the potential here.,i am not asking you to play the c b but just trying to understand with the potential here,i am not asking you a preview of the cmd but just trying to understand what the potential here
5.8400625,This is partially offset by a slight increase in effective income tax.,"Uh, this is partially offset by a slight increase in, in fact of income tax.",this is partially offset by a slight increase in effective income tax,this is partially offset by a slight increase in in fact of income tax
5.1800625,"So it's been a couple of months, but I think it's also highlighted the strength of our business. Thank you. Thank you. Thank you. Thank you. Thank you. Thank you. Thank you. Thank you. Thank you. Thank you. Thank you. Thank you. Thank you. Thank you. Thank you. Thank you. Thank you. Thank you. Thank you. Thank you. Thank you. Thank you. Thank you.","So it's been a tough couple of months but I think it's also highlighted the, the strength of our business.",so it has been a couple of months but i think it is also highlighted the strength of our business thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you,so it has been a tough couple of months but i think it is also highlighted the the strength of our business
5.6800625,And so we built that into our view at the time.,"And, um, and so we sort of built that into our view at the time.",and so we built that into our view at the time,and and so we sort of built that into our view at the time
2.4,I think we will position benefit from it.,I think we're really well positioned to benefit from it.,i think we will position benefit from it,i think we are really well positioned to benefit from it
3.12,"Yes, we can start now the TNN session.","Yes, we can start now, the, the Q and A session.",yes we can start now the tnn session,yes we can start now the the q and a session
8.2600625,"And in Iberia, it was also impacted our commercial business. And that was also mitigated by part of our energy management.","And in Iberia, um, it was also impacted, our commercial business, and then, but then that was also mitigated by part of our energy management.",and in iberia it was also impacted our commercial business and that was also mitigated by part of our energy management,and in iberia it was also impacted our commercial business and then but then that was also mitigated by part of our energy management
4.14025,"Our next question for the line of the heart, sir, sit upon for.",Our next question from the line <inaudible> from Morgan Stanley.,our next question for the line of the heart sir sit upon for,our next question from the line from morgan stanley
15.8800625,"Essentially, some steps were taken. As you know, the vector state already mentioned that we should net off the cells and the social","Um, essentially, you know, some steps were taken, as you know, the active state, uh, is already mentioned that we should net off the sales and the, and the, the social tariffs against the, the call back.",essentially some steps were taken as you know the vector state already mentioned that we should net off the cells and the social,essentially you know some steps were taken as you know the active state is already mentioned that we should net off the sales and the and the the social tariffs against the the call back
4.3600625,"So in that sense, also, greatly reducing the funding costs.","So, um, in that sense, also greatly reducing the, the funding costs in Brazil.",so in that sense also greatly reducing the funding costs,so in that sense also greatly reducing the the funding costs in brazil
1.8400625,Let's just move on to slide 11.,Let's just move on to Slide 11.,let us just move on to slide 11,let us just move on to slide 11
6.4600625,"So really the big, the call is really seen as now in the second quarter.","So really, the big, um, it's, it's, the coal is really finished now in the second quarter.",so really the big the call is really seen as now in the 2nd quarter,so really the big it is it is the coal is really finished now in the 2nd quarter
5.88025,There are two. There are two. There are two. There are two. There are two. There are two. There are two. There are two. There are two. There are two. There are two. There are two. There are two. There are two. There are two. There are two. There are two. There are two. There are two. There are two. There are two. There are two. There are two. There are two. There are two. There are two. There are two. There are two. There are two.,"Um, hybrids was in their tool and then, and we may use them in the future.",there are 2 there are 2 there are 2 there are 2 there are 2 there are 2 there are 2 there are 2 there are 2 there are 2 there are 2 there are 2 there are 2 there are 2 there are 2 there are 2 there are 2 there are 2 there are 2 there are 2 there are 2 there are 2 there are 2 there are 2 there are 2 there are 2 there are 2 there are 2 there are 2,hybrids was in their tool and then and we may use them in the future
2.38025,We will take our next question from the...,We will take our next question from the line.,we will take our next question from the .,we will take our next question from the line
2.4600625,So we'll see then how a couple of annexes.,So we obviously then have a couple of annexes.,so we will see then how a couple of annexes,so we obviously then have a couple of annexes
0.46,Thank you.,Thank you.,thank you,thank you
6.4600625,So we're already now in September. We already have the chance to incorporate the latest assumptions.,"So we're already now in September, where you have the chance to sort of incorporate the latest, uh, assumptions.",so we are already now in september we already have the chance to incorporate the latest assumptions,so we are already now in september where you have the chance to sort of incorporate the latest assumptions
6.9399375,"And so I think that will bring a lot of benefits, also in terms of motivation for our teens.","And so I think that will bring a lot of benefits also in terms of motivation for, for our team.",and so i think that will bring a lot of benefits also in terms of motivation for our teens,and so i think that will bring a lot of benefits also in terms of motivation for for our team
5.2800625,So this is essentially 20 to 21.,"So this is, um, essentially 2021.",so this is essentially 20 to 21,so this is essentially 2021
6.0600625,"So in this period, if it does fail 3% year-on-year to around 1.9 billion...","For this period, EBITDA sells 3%, year on year to one, around €1.9 billion.",so in this period if it does fail 3% year on year to around 1900000000 .,for this period ebitda sells 3% year on year to one around €1900000000
13.000125,"In Europe, a number of mechanisms have been designed by European institutions for economy, the environment, digitalization, basically aiming to promote recovery on a more sustainable economic model.","In Europe, a number of mechanisms have been designed by European institutions for the economies environment, digitalization, uh, basically any promoter recovery on a, based on a more sustainable economic model.",in europe a number of mechanisms have been designed by european institutions for economy the environment digitalization basically aiming to promote recovery on a more sustainable economic model,in europe a number of mechanisms have been designed by european institutions for the economies environment digitalization basically any promoter recovery on a based on a more sustainable economic model
10.9000625,"But we continue to see, as I mentioned, strong appetites among institutional investors for these green athletes with regulated all-long-term contracted provinces.","But we continue to see, as I mentioned, strong appetite, um, among institutional investors for these green assets with regulated or long term contracted revenue.",but we continue to see as i mentioned strong appetites among institutional investors for these green athletes with regulated all long term contracted provinces,but we continue to see as i mentioned strong appetite among institutional investors for these green assets with regulated or long term contracted revenue
14.7600625,"And obviously going forward, so if the remaining parts of the year, the second half, it will be the reason for this is on the back of hedging in the, in the seasonality in basically the recovery of energy prices.","Um, and obviously, going forward over the, the remaining months of the year in the second half, it will be the reason for this is on the back of hedging in the customer seasonality in basically the recovery of energy prices.",and obviously going forward so if the remaining parts of the year the 2nd half it will be the reason for this is on the back of hedging in the in the seasonality in basically the recovery of energy prices,and obviously going forward over the the remaining months of the year in the 2nd half it will be the reason for this is on the back of hedging in the customer seasonality in basically the recovery of energy prices
9.3599375,"So in relation to your first question, which is how much graphic rotation is in the recurring numbers, I was talking about.","So in relation to, to your first question, um, just how much asset rotation is in the recurring numbers I was talking about.",so in relation to your 1st question which is how much graphic rotation is in the recurring numbers i was talking about,so in relation to to your 1st question just how much asset rotation is in the recurring numbers i was talking about
3.0000625,"Also, in this case, in terms of one-off cross,","And also, in this question in terms of one-off costs.",also in this case in terms of one off cross,and also in this question in terms of one off costs
15.2800625,"So this is being really important, particularly given what's happened in the last couple of months as COVID. So we've managed to really lock in a lot of value creation and put us on the right path to extract value from growth opportunities that we've been developing now for a number of years.","So this has been really important, um, particularly given what's happened in the last couple of months with COVID because we've managed to really lock in a lot of value creation and it's put us on the right path to extract value from growth opportunities that we've been developing now for a number of years.",so this is being really important particularly given what is happened in the last couple of months as covid so we have managed to really lock in a lot of value creation and put us on the right path to extract value from growth opportunities that we have been developing now for a number of years,so this has been really important particularly given what is happened in the last couple of months with covid because we have managed to really lock in a lot of value creation and it is put us on the right path to extract value from growth opportunities that we have been developing now for a number of years
5.6800625,which is the recurrent event of a year. So it's more pressure on the second quarter.,"This is a recurring event every year, so there's, uh, more pressure on the second quarter.",which is the recurrent event of a year so it is more pressure on the 2nd quarter,this is a recurring event every year so there is more pressure on the 2nd quarter
7.86,"I think here the message is a lot of competition, fight the covert situation, and very attractive places.","I think here the message is a lot of competition, um, fight the COVID situation, and very attractive prices.",i think here the message is a lot of competition fight the covert situation and very attractive places,i think here the message is a lot of competition fight the covid situation and very attractive prices
10.26,But this is something we already have the team working on this and fully developing the under the plan.,"But this is something we already have the team working on this and, um, and fully developing the 100 day plan.",but this is something we already have the team working on this and fully developing the under the plan,but this is something we already have the team working on this and and fully developing the 100 day plan
4.9400625,and then if necessary sell part of it to continue to recycle that capital.,"Um, and then if necessary, sell part of it to, to continue to recycle that capital.",and then if necessary sell part of it to continue to recycle that capital,and then if necessary sell part of it to to continue to recycle that capital
5.7799375,"Second one, very granular, just mainly yes, no, question.","Um, second one, sort of very granular, sort of mainly a yes, no question.",2nd one very granular just mainly yes no question,2nd one sort of very granular sort of mainly a yes no question
5.32,The first one is a bit pedantic and I apologize in advance.,"Um, the first one is, um, a bit pedantic and I apologize in advance.",the 1st one is a bit pedantic and i apologize in advance,the 1st one is a bit pedantic and i apologize in advance
9.020125,"In other words, we are still a triple B minus rating. And we have the objective of trying to move to a triple B rating.","In other words, um, we are still a triple B minus rating and we have the objective of, of trying to move to a triple B rating.",in other words we are still a triple b minus rating and we have the objective of trying to move to a triple b rating,in other words we are still a triple b minus rating and we have the objective of of trying to move to a triple b rating
2.020125,I think we focused on the business plan.,"Listen, I think we focused on the business plan.",i think we focused on the business plan,listen i think we focused on the business plan
11.340125,"The second view, which we announced this week, refers to 560 megawatts in the US. That's a view of 2.1 million dollars per megawatt as of CUD. So I just highlighted as of CUD.","The second view, which we announced this week, uh, refers to 560 megawatts in the US that has a levy of $2.1 million per megawatt, as of COD, so I just highlighted as of COD.",the 2nd view which we announced this week refers to 560 megawatts in the us that is a view of $2100000 per megawatt as of cud so i just highlighted as of cud,the 2nd view which we announced this week refers to 560 megawatts in the us that has a levy of $2100000 per megawatt as of cod so i just highlighted as of cod
3.7000625,We hope you managed to take some rest and recharge batteries.,We hope you manage to take some rest and recharge batteries.,we hope you managed to take some rest and recharge batteries,we hope you manage to take some rest and recharge batteries
3.6200625,Class five. Let's just move to summary.,"Last slide, let's just move into summary.",class 5 let us just move to summary,last slide let us just move into summary
5.819875,So I certainly wouldn't draw the assumption on the country. We were happily impacted by COVID.,"So I, I certainly wouldn't draw this out, on the contrary, we were heavily impacted by COVID.",so i certainly would not draw the assumption on the country we were happily impacted by covid,so i i certainly would not draw this out on the contrary we were heavily impacted by covid
0.6000625,"Peace, guys.","Please go ahead, sir.",peace guys,please go ahead sir
4.7801875,So the part of it in relation to specific to renewables.,"It's just a part of it, um, in relation specifically to renewables.",so the part of it in relation to specific to renewables,it is just a part of it in relation specifically to renewables
8.6,"I mean, there's in fact, there's not even any number out there that we could possibly even try to understand what, have a,","I mean, there's in fact, there's not even any number out there that we could possibly even try to understand what have a reference to that.",i mean there is in fact there is not even any number out there that we could possibly even try to understand what have a,i mean there is in fact there is not even any number out there that we could possibly even try to understand what have a reference to that
4.8199375,"But just also in relation to this question, I think it's a relevant point.","But just in also in relation to this question, I think it's a relevant point.",but just also in relation to this question i think it is a relevant point,but just in also in relation to this question i think it is a relevant point
10.7400625,"So, in Phoenix, we're obviously impairing the after value, we're also impairing the co-value and restructuring costs associated with that.","So let's say in <inaudible> we're obviously impairing the after-value, we're also impairing the, some of the core value, and restructuring costs associated with that.",so in phoenix we are obviously impairing the after value we are also impairing the co value and restructuring costs associated with that,so let us say in we are obviously impairing the after value we are also impairing the some of the core value and restructuring costs associated with that
13.14,But I was wondering what if you could tell us what is the run rate in terms of installations that EVPR could do.,"But I was wondering, what if you could, uh, tell us what is the run rate in terms of, uh, installations that EDPR could do?",but i was wondering what if you could tell us what is the run rate in terms of installations that evpr could do,but i was wondering what if you could tell us what is the run rate in terms of installations that edpr could do
4.700125,So just a quick note here on the right issue.,"So just a quick note here, uh, on the, on the rights issue.",so just a quick note here on the right issue,so just a quick note here on the on the rights issue
10.8,"In some cases, this could imply some delays for up to around 500 megawatts of ink, which we had on the Constitution in the U.S. for 2020.","In some cases, this could imply some delays for, for up to around 500 megawatts of wind <inaudible> uh, which we have under construction in the US for 2020.",in some cases this could imply some delays for up to around 500 megawatts of ink which we had on the constitution in the u s for 2020,in some cases this could imply some delays for for up to around 500 megawatts of wind which we have under construction in the us for 2020
5.2200625,"In terms of recurring net profits, this increased by 8% to 599 million.","In terms of recurring net profit, this increased by 8% to €509 million.",in terms of recurring net profits this increased by 8% to 599000000,in terms of recurring net profit this increased by 8% to €509000000
4.500125,Thank you. Rusty.,"Rough, roughly.",thank you rusty,rough roughly
8.040125,"So it's important also not to forget other developments. So we'll be key. Namely, the hydro electric mobility smart wiz, where we're also being very active.","So, um, supporting also not to forget other investments that will be key, namely the hydro electric mobility smart grids, where we've also been very active.",so it is important also not to forget other developments so we will be key namely the hydro electric mobility smart wiz where we are also being very active,so supporting also not to forget other investments that will be key namely the hydro electric mobility smart grids where we have also been very active
4.460125,But with those obviously being significantly impacted by that pandemic.,Brazil's obviously been significantly impacted by the pandemic.,but with those obviously being significantly impacted by that pandemic,brazil is obviously been significantly impacted by the pandemic
9.0600625,"If we only consider the wind assets, they multiple would be around 2.4 million dollars per megawatt. So that's all so significant increase versus our previous transaction in North America.","If we only consider the wind assets, the multiple would be around $2.4 million per megawatt, so that's also a significant increase versus our previous transaction in North America.",if we only consider the wind assets they multiple would be around $2400000 per megawatt so that is all so significant increase versus our previous transaction in north america,if we only consider the wind assets the multiple would be around $2400000 per megawatt so that is also a significant increase versus our previous transaction in north america
9.7200625,"I mean, that was a significant achievement for us. It really allows us to grow in activities that believe are fully aligned with the energy transition, mainly networks and renewables.","I think that was a significant achievement for us and it really allows us to grow in activities we believe are fully aligned with the energy transition, mainly networks and renewables.",i mean that was a significant achievement for us it really allows us to grow in activities that believe are fully aligned with the energy transition mainly networks and renewables,i think that was a significant achievement for us and it really allows us to grow in activities we believe are fully aligned with the energy transition mainly networks and renewables
4.32,But certainly we're feeling very good about the company and the outcomes of the process.,"But certainly we're, we're feeling very good about the company and about the prospects going forward.",but certainly we are feeling very good about the company and the outcomes of the process,but certainly we are we are feeling very good about the company and about the prospects going forward
0.9200625,Thanks for the call.,Thanks for the call.,thanks for the call,thanks for the call
4.8600625,And then now is the entry into the beat.,"And then, it started, now it's increasing a little bit.",and then now is the entry into the beat,and then it started now it is increasing a little bit
7.3400625,"Pot Partitions Cost, represented an increase of around 90 million dollars.",Total purchases cost represented an increase of around $90 million.,pot partitions cost represented an increase of around $90000000,total purchases cost represented an increase of around $90000000
9.2000625,"In our view, the 2021 scenario adjustment is not a structural one.","In our view, this 2021 scenario adjustment is not a structural work one.",in our view the 2021 scenario adjustment is not a structural one,in our view this 2021 scenario adjustment is not a structural work one
2.760125,where he's understood something here.,or or I misunderstood something here?,where he is understood something here,or or i misunderstood something here
15.3599375,"And we have an agreement to sell up to around 350. So we have, still, part of the craze that is going to be still in the future.","And uh, we have uh, in agreement, um, to sell up to around 350, so we are still part of the uh, crate that is going to be sell in the future.",and we have an agreement to sell up to around 350 so we have still part of the craze that is going to be still in the future,and we have in agreement to sell up to around 350 so we are still part of the crate that is going to be sell in the future
7.94,So what I would say is that the work on site is advancing.,"So, what I- I uh, what I would say in this that uh- uh, the- the- the work on inaudible is advancing.",so what i would say is that the work on site is advancing,so what i i what i would say in this that the the the work on inaudible is advancing
16.580125,"Development capex reached 600 million dollars, largely driven by our renewable expansion program and development of our distribution business to contain the digitalization of our network.","Development cap X reached 60 hundred, $600 million, largely driven by our renewable expansion program and development of our distribution business to continue the digitalization of our network.",development capex reached $600000000 largely driven by our renewable expansion program and development of our distribution business to contain the digitalization of our network,development cap x reached 6000 $600000000 largely driven by our renewable expansion program and development of our distribution business to continue the digitalization of our network
2.3400625,Good day ladies and gentlemen.,"Good day, ladies and gentlemen.",good day ladies and gentlemen,good day ladies and gentlemen
7.0200625,of the 332. On the condition we have answered in the except panel phase.,"On transmission, we have answered in the expert paraphrase.",of the 332 on the condition we have answered in the except panel phase,on transmission we have answered in the expert paraphrase
3.44,And now on page 15.,"And now, on page 15.",and now on page 15,and now on page 15
3.8800625,"Isabel Aclimas, Head of Embedded Relations of Emma Tchili.","Isabela Klemes, Head of Investor Relations at Enel Chile.",isabel aclimas head of embedded relations of emma tchili,isabela klemes head of investor relations at enel chile
11.1399375,"Registration, the Guardian Collector, as we mentioned, we are in the process of upgrading our system.","regard regarding collections, uh, as uh we mentioned, Seth and myself, we are in the process of upgra- upgrading our um, our system.",registration the guardian collector as we mentioned we are in the process of upgrading our system,regard regarding collections as we mentioned seth and myself we are in the process of upgra upgrading our our system
6.5399375,"The remaining 12,250 connected in the early months of 2022.","The remaining 200, 250 connected in the uh- uh, early months of 2022.",the remaining 12250 connected in the early months of 2022,the remaining 200 250 connected in the early months of 2022
15.6200625,"by September 2021, in more than one year, we have reached more than 58,000 payment obligations with our clients, on which 53% correspond to the basic service load.","By September, 2021, in more than one year, we have reached more than 58,000 payment agreements with our clients, of which 53% correspond to the tax service law.",by september 2021 in more than one year we have reached more than 58000 payment obligations with our clients on which 53% correspond to the basic service load,by september 2021 in more than one year we have reached more than 58000 payment agreements with our clients of which 53% correspond to the tax service law
14.4999375,"The new engines, all XBG linked, which consider as KBI the C02 emission of our generation fleet by 2020, are mainly related to the cap-explan execution.","The new insurance inaudible linked, which consider as KPI, in the C02 emission of our inaudible fleet by 2023 are mainly related to the capex inaudible execution.",the new engines all xbg linked which consider as kbi the c 2 emission of our generation fleet by 2020 are mainly related to the cap explan execution,the new insurance inaudible linked which consider as kpi in the c 2 emission of our inaudible fleet by 2023 are mainly related to the capex inaudible execution
15.2201875,"Είναι σημειωμένο, γιατί είμαστε εργαζόμενοι να εξετάσουμε τα παιδιά για το 2022, ειδικά, τα οποία, πιστεύω, είναι η εμπιπλή.","It's important because we, we are working to cover, uh, all the period for 2022, including the, uh, let's say, the early month, where maybe the, uh, the impact across is, uh, high there.",ειναι σημειωμενο γιατι ειμαστε εργαζομενοι να εξετασουμε τα παιδια για το 2022 ειδικα τα οποια πιστευω ειναι η εμπιπλη,it is important because we we are working to cover all the period for 2022 including the let us say the early month where maybe the the impact across is high there
6.7400625,"And welcome to our Enhancement Sealer, third quarter and nine months, 2021 Results Conference Call. Welcome to Enhancement Sealer. This is a presentation of the Enhancement Sealer. We are a team of three people who are working on the Enhancement Sealer. We are a team of three people who are working on the Enhancement Sealer. We are a team of three people who are working on the Enhancement Sealer. We are a team of three people who are working on the Enhancement Sealer. We are a team of three people who are working on the Enhancement Sealer. We are a team of three people who are working on the Enhancement Sealer. We are a team of three people who are working on the Enhancement Sealer. We are a team of three people who are working on the Enhancement Sealer. We are",And welcome to our Enel Chile third quarter and nine months 2021 results conference call.,and welcome to our enhancement sealer 3rd quarter and 9 months 2021 results conference call welcome to enhancement sealer this is a presentation of the enhancement sealer we are a team of 3 people who are working on the enhancement sealer we are a team of 3 people who are working on the enhancement sealer we are a team of 3 people who are working on the enhancement sealer we are a team of 3 people who are working on the enhancement sealer we are a team of 3 people who are working on the enhancement sealer we are a team of 3 people who are working on the enhancement sealer we are a team of 3 people who are working on the enhancement sealer we are a team of 3 people who are working on the enhancement sealer we are,and welcome to our enel chile 3rd quarter and 9 months 2021 results conference call
10.1600625,"In the third quarter of 2021, the cold stock impairment amounted to $11 million in EBITDA and $8 million in the group netting.","In the third quarter of 2021, the coal stock impairment amounted to $11 million in EBIDA and $8 million in the gross net income.",in the 3rd quarter of 2021 the cold stock impairment amounted to $11000000 in ebitda and $8000000 in the group netting,in the 3rd quarter of 2021 the coal stock impairment amounted to $11000000 in ebida and $8000000 in the gross net income
5.580125,"So, the system is very much.","So uh- uh, they enter the system and they cost very much.",so the system is very much,so they enter the system and they cost very much
8.0401875,with a concept art and you have also taken the consideration of what the pressure on this sector and global level.,Negotiation with the counterpart and we have also taken into consideration what the pressure on this sector at the global level.,with a concept art and you have also taken the consideration of what the pressure on this sector and global level,negotiation with the counterpart and we have also taken into consideration what the pressure on this sector at the global level
4.1400625,Our first question will come from a line of Havius Suades from,"Our first question will come from the line of Javier inaudible, from inaudible.",our 1st question will come from a line of havius suades from,our 1st question will come from the line of javier inaudible from inaudible
3.0801875,"Once again, at Star One for questions.","Once again, that's star one for questions.",once again at star one for questions,once again that is star one for questions
11.5000625,"Energy distribution improvement reflects the racial indexing of the sanctuary conditions, showing a password record when comparing to the previous year.","Energy distribution improvement reflects the recent inaudible of the sanitary conditions, showing a partial recovery when comparing to the inaudible.",energy distribution improvement reflects the racial indexing of the sanctuary conditions showing a password record when comparing to the previous year,energy distribution improvement reflects the recent inaudible of the sanitary conditions showing a partial recovery when comparing to the inaudible
3.4800625,I'd like to turn the call back over to Isabella for any closing remarks.,I'd like to turn the call back over to Isabella for any closing remarks.,i would like to turn the call back over to isabella for any closing remarks,i would like to turn the call back over to isabella for any closing remarks
12.2000625,"Our efforts and initiatives have allowed to increase the quality of our service, resulting in low-wage safety by 16%.","Our efforts and investment have allowed to increase the quality of our service, without inaudible by 16%.",our efforts and initiatives have allowed to increase the quality of our service resulting in low wage safety by 16%,our efforts and investment have allowed to increase the quality of our service without inaudible by 16%
8.560125,We're in 28.2.,"Okay, thanks Paolo.",we are in 28.2,okay thanks paolo
9.940125,And the net effect of the impairment of Bokwemida 2 is $659 at the bottom line.,"In the next excerpt of the impairment of inaudible two, is $659 million at the bottom line.",and the net effect of the impairment of bokwemida 2 is $659 at the bottom line,in the next excerpt of the impairment of inaudible 2 is $659000000 at the bottom line
9.1001875,"The second one is, I'm not having any deviation from context versus the the expected guidance.","the the second one is um, are you having any deviation from cap X versus the- the- the expected uh, guidance?",the 2nd one is i am not having any deviation from context versus the the expected guidance,the the 2nd one is are you having any deviation from cap x versus the the the expected guidance
8.22,that demanded us to increase the volume of the purchase at a higher price versus last year.,That demanded us to increase the volume of purchases at the higher prices versus last year.,that demanded us to increase the volume of the purchase at a higher price versus last year,that demanded us to increase the volume of purchases at the higher prices versus last year
26.1200625,"An NX is expanding this effort to display preliminary energy sources and promote the intensive use of electricity in the public and private sectors, accelerating an agenda that allows the electrification of industrial processes, frisks and public transport, as well as the implementation of energy efficiency meters in private and public buildings. The NX is a very important tool for","Enel X is founding this effort to displace polluting energy sources, and for most of the intensive use of electricity, in the public and private sectors, accelerating an agenda that allows for the electrification of natural processes, free and public transport, as well as the implementation of energy efficiency meters, in private and public buildings.",an nx is expanding this effort to display preliminary energy sources and promote the intensive use of electricity in the public and private sectors accelerating an agenda that allows the electrification of industrial processes frisks and public transport as well as the implementation of energy efficiency meters in private and public buildings the nx is a very important tool for,enel x is founding this effort to displace polluting energy sources and for most of the intensive use of electricity in the public and private sectors accelerating an agenda that allows for the electrification of natural processes free and public transport as well as the implementation of energy efficiency meters in private and public buildings
7.8600625,the gas strategy. Just video and updates on the situation.,"Uh, regarding, uh, the, hmm, the capex strategy, uh, just give you an update on the situation.",the gas strategy just video and updates on the situation,regarding the the capex strategy just give you an update on the situation
1.3799375,Δε φοβάμαι.,That's all.,δε φοβαμαι,that is all
2.9,The spaces are advancing.,"Uh, the figures are advancing.",the spaces are advancing,the figures are advancing
5.4400625,A digital telecom facility will be connected to the game by first quarter 2022.,"Additional 250 will be connected to the grid by third quarter, 2022.",a digital telecom facility will be connected to the game by 1st quarter 2022,additional 250 will be connected to the grid by 3rd quarter 2022
5.12025,"And the last one, just to confirm the previous question about natural gas.","And- and the last one, just to confirm the previous question about natural gas.",and the last one just to confirm the previous question about natural gas,and and the last one just to confirm the previous question about natural gas
5.7801875,"Regarding factoring, I would leave the answer.","Regarding uh, factoring, I would uh, I would leave the uh, answer to- to Giuseppe.",regarding factoring i would leave the answer,regarding factoring i would i would leave the answer to to giuseppe
8.1200625,"In order to minimize this impact, we continue to promote payment agreements with the aim of reducing the overdue accounts.","In order to minimize this impact, we continue to promote payment agreements, with the aims at reducing the overdue accounts.",in order to minimize this impact we continue to promote payment agreements with the aim of reducing the overdue accounts,in order to minimize this impact we continue to promote payment agreements with the aims at reducing the overdue accounts
17.2800625,"Lagrangian Recaponization of Homes and Final Cosm, we have achieved the","Regarding the decarbonization of inaudible and final consumer, we have achieved the milestone of replacing 110,000 inaudible stoves with ef- effi- efficient electric or air conditioning inaudible within Chile.",lagrangian recaponization of homes and final cosm we have achieved the,regarding the decarbonization of inaudible and final consumer we have achieved the milestone of replacing 110000 inaudible stoves with ef effi efficient electric or air conditioning inaudible within chile
26.0801875,"And then say that the impact that we have in the popular laws is pretty high, because the discount of the receivable are made assuming a cash in the receivable","Having said that, uh, the impact that we have in the capital loss is pretty high because their uh, discount of the receivable are made assuming, eh, a cash in of the receivable, uh, the last moment of 2027.",and then say that the impact that we have in the popular laws is pretty high because the discount of the receivable are made assuming a cash in the receivable,having said that the impact that we have in the capital loss is pretty high because their discount of the receivable are made assuming eh a cash in of the receivable the last moment of 2027
8.700125,And the demand factor to food production will be finalized by first-house that's a two-week group for most of the projects.,"And their path to full production will be finalized by inaudible of 2022, for most of the project.",and the demand factor to food production will be finalized by 1st house that is a 2 week group for most of the projects,and their path to full production will be finalized by inaudible of 2022 for most of the project
16.500125,"Clearly, everything is based on the next month's evolution. Concerning also that the commodity price still to be and remain high, looking at the forward curve for the, let's say, end of the year, early 2022.","Clearly, everything is based on the next month evolution, considering also that uh, the commodity price still to be uh, remain high looking at forward climb for the uh, let's say end of the year, uh, early 2022.",clearly everything is based on the next month is evolution concerning also that the commodity price still to be and remain high looking at the forward curve for the let us say end of the year early 2022,clearly everything is based on the next month evolution considering also that the commodity price still to be remain high looking at forward climb for the let us say end of the year early 2022
2.88,Thanks to all for joining us today.,Thanks to all for joining us today.,thanks to all for joining us today,thanks to all for joining us today
15.5200625,We now have 14% of our total gross depth as the energy limit. Our plan is to continue to push this kind of bed line that is awarding our movement toward a cleaner matrix.,"We now have 14% of our totally gross debt and digitally linked our plan is to inaudible this kind of debt line, that is awarding our movement, so we're a cleaner matrix.",we now have 14% of our total gross depth as the energy limit our plan is to continue to push this kind of bed line that is awarding our movement toward a cleaner matrix,we now have 14% of our totally gross debt and digitally linked our plan is to inaudible this kind of debt line that is awarding our movement so we are a cleaner matrix
1.8599375,I think you mentioned that for the presentation.,I think you mentioned that you did a presentation.,i think you mentioned that for the presentation,i think you mentioned that you did a presentation
4.719875,Our next question will be from Samflonai Murido Ritsini from Santander.,"Our next question comes offline, uh, Amorio from Santender.",our next question will be from samflonai murido ritsini from santander,our next question comes offline amorio from santender
